Date,Price
29/3/18,10.19610023
30/3/18,10.35039997
31/3/18,11.05589962
1/4/18,11.06620026
2/4/18,12.62069988
3/4/18,13.36069965
4/4/18,12.19040012
5/4/18,12.45359993
6/4/18,12.25839996
7/4/18,12.45569992
8/4/18,12.11760044
9/4/18,11.86830044
10/4/18,12.03619957
11/4/18,12.23089981
12/4/18,12.95250034
13/4/18,13.53680038
14/4/18,13.24440002
15/4/18,13.05879974
16/4/18,12.21000004
17/4/18,11.76939964
18/4/18,12.27569962
19/4/18,12.3526001
20/4/18,12.57520008
21/4/18,13.37839985
22/4/18,12.87590027
23/4/18,13.62530041
24/4/18,15.26599979
25/4/18,13.29090023
26/4/18,14.65359974
27/4/18,14.32909966
28/4/18,15.20009995
29/4/18,15.05620003
30/4/18,14.31210041
1/5/18,14.16429996
2/5/18,14.40919971
3/5/18,14.65260029
4/5/18,14.3295002
5/5/18,14.36870003
6/5/18,13.94260025
7/5/18,13.70250034
8/5/18,13.52900028
9/5/18,14.66020012
10/5/18,13.81840038
11/5/18,12.9939003
12/5/18,12.94390011
13/5/18,13.11870003
14/5/18,12.87069988
15/5/18,12.56779957
16/5/18,12.26049995
17/5/18,12.46500015
18/5/18,15.13539982
19/5/18,14.24569988
20/5/18,14.11779976
21/5/18,14.72229958
22/5/18,13.92549992
23/5/18,12.62619972
24/5/18,13.00030041
25/5/18,13.00800037
26/5/18,12.75909996
27/5/18,12.60579967
28/5/18,11.89430046
29/5/18,12.5717001
30/5/18,12.57089996
31/5/18,14.19019985
1/6/18,14.2407999
2/6/18,14.6796999
3/6/18,14.56599998
4/6/18,14.26109982
5/6/18,15.59930038
6/6/18,17.24749947
7/6/18,16.26309967
8/6/18,16.2737999
9/6/18,15.96319962
10/6/18,14.18420029
11/6/18,15.3835001
12/6/18,15.2262001
13/6/18,14.58909988
14/6/18,14.89529991
15/6/18,15.04810047
16/6/18,15.80920029
17/6/18,16.5788002
18/6/18,16.87969971
19/6/18,16.69960022
20/6/18,16.06189919
21/6/18,17.05330086
22/6/18,15.59389973
23/6/18,15.55119991
24/6/18,14.44760036
25/6/18,14.92090034
26/6/18,14.11999989
27/6/18,14.05010033
28/6/18,14.12460041
29/6/18,14.50860023
30/6/18,14.6573
1/7/18,14.40410042
2/7/18,14.57059956
3/7/18,14.17150021
4/7/18,14.00549984
5/7/18,13.85050011
6/7/18,13.52960014
7/7/18,14.40480042
8/7/18,13.99190044
9/7/18,13.66450024
10/7/18,12.76130009
11/7/18,12.70489979
12/7/18,12.07059956
13/7/18,12.18010044
14/7/18,12.0965004
15/7/18,12.28909969
16/7/18,13.23729992
17/7/18,13.71280003
18/7/18,12.86480045
19/7/18,12.91800022
20/7/18,12.07089996
21/7/18,12.18529987
22/7/18,12.11989975
23/7/18,12.01990032
24/7/18,12.14509964
25/7/18,12.93939972
26/7/18,13.39729977
27/7/18,13.92269993
28/7/18,14.60169983
29/7/18,14.02120018
30/7/18,13.21689987
31/7/18,13.77540016
1/8/18,13.57390022
2/8/18,14.17689991
3/8/18,14.13459969
4/8/18,13.8423996
5/8/18,13.62320042
6/8/18,13.69909954
7/8/18,13.14610004
8/8/18,12.14369965
9/8/18,12.8579998
10/8/18,12.13080025
11/8/18,11.73659992
12/8/18,11.74180031
13/8/18,10.22819996
14/8/18,9.420109749
15/8/18,9.463009834
16/8/18,9.802330017
17/8/18,10.86779976
18/8/18,9.907580376
19/8/18,10.15620041
20/8/18,9.700929642
21/8/18,9.714630127
22/8/18,9.539730072
23/8/18,9.715040207
24/8/18,10.2347002
25/8/18,10.13580036
26/8/18,10.18560028
27/8/18,11.21280003
28/8/18,11.4861002
29/8/18,11.17350006
30/8/18,10.76259995
31/8/18,11.01379967
1/9/18,11.37940025
2/9/18,11.29940033
3/9/18,11.26109982
4/9/18,11.35919952
5/9/18,10.0866003
6/9/18,10.28419971
7/9/18,10.03730011
8/9/18,9.520079613
9/9/18,9.512630463
10/9/18,9.524869919
11/9/18,9.373959541
12/9/18,9.214429855
13/9/18,9.604060173
14/9/18,9.930049896
15/9/18,10.11030006
16/9/18,9.936019897
17/9/18,9.405260086
18/9/18,9.544059753
19/9/18,9.61909008
20/9/18,10.07450008
21/9/18,10.41079998
22/9/18,10.24499989
23/9/18,10.28059959
24/9/18,10.03590012
25/9/18,9.78316021
26/9/18,9.73663044
27/9/18,10.03120041
28/9/18,9.969340324
29/9/18,9.999139786
30/9/18,10.01780033
1/10/18,9.943659782
2/10/18,10.35680008
3/10/18,10.27120018
4/10/18,10.25559998
5/10/18,10.63619995
6/10/18,10.37209988
7/10/18,10.51900005
8/10/18,10.50660038
9/10/18,10.38490009
10/10/18,10.32800007
11/10/18,9.301320076
12/10/18,9.528940201
13/10/18,9.540360451
14/10/18,9.496740341
15/10/18,10.31610012
16/10/18,10.01089954
17/10/18,9.904470444
18/10/18,9.716580391
19/10/18,9.766750336
20/10/18,9.754630089
21/10/18,9.743300438
22/10/18,9.726849556
23/10/18,9.803079605
24/10/18,9.74532032
25/10/18,9.692279816
26/10/18,9.702679634
27/10/18,9.654450417
28/10/18,9.666790009
29/10/18,9.402620316
30/10/18,9.387040138
31/10/18,9.364959717
1/11/18,9.549220085
2/11/18,9.573080063
3/11/18,9.530209541
4/11/18,9.627539635
5/11/18,9.672510147
6/11/18,9.780810356
7/11/18,9.816929817
8/11/18,9.650950432
9/11/18,9.554200172
10/11/18,9.557519913
11/11/18,9.465999603
12/11/18,9.36122036
13/11/18,9.248410225
14/11/18,8.407010078
15/11/18,8.184860229
16/11/18,7.88448
17/11/18,7.718200207
18/11/18,7.999760151
19/11/18,6.632090092
20/11/18,5.760210037
21/11/18,6.19904995
22/11/18,5.755549908
23/11/18,5.55742979
24/11/18,5.115280151
25/11/18,5.180580139
26/11/18,4.926449776
27/11/18,4.913050175
28/11/18,5.336959839
29/11/18,5.346632957
30/11/18,5.078571796
1/12/18,5.288722992
2/12/18,5.250417233
3/12/18,5.109251022
4/12/18,5.880791187
5/12/18,5.984278202
6/12/18,4.951686859
7/12/18,4.528649807
8/12/18,4.700417995
9/12/18,4.859104156
10/12/18,4.712263107
11/12/18,4.940698147
12/12/18,5.023137093
13/12/18,4.650703907
14/12/18,4.533357143
15/12/18,4.563012123
16/12/18,4.64525795
17/12/18,5.110016823
18/12/18,5.600269794
19/12/18,5.491900921
20/12/18,5.792256832
21/12/18,5.567143917
22/12/18,5.930578232
23/12/18,6.059008121
24/12/18,6.144924164
25/12/18,5.547574997
26/12/18,5.713105202
27/12/18,5.27545023
28/12/18,6.011827946
29/12/18,5.832339764
30/12/18,5.99571085
31/12/18,6.164731979
1/1/19,6.075273037
2/1/19,6.188612938
3/1/19,5.903534889
4/1/19,6.065137863
5/1/19,6.065543175
6/1/19,6.395978928
7/1/19,6.291410923
8/1/19,6.640054226
9/1/19,6.641550064
10/1/19,5.915918827
11/1/19,6.075342178
12/1/19,5.976964951
13/1/19,5.568757057
14/1/19,6.159282207
15/1/19,5.919047832
16/1/19,6.186014175
17/1/19,6.417831898
18/1/19,6.56303978
19/1/19,6.635448933
20/1/19,6.493868828
21/1/19,6.553024769
22/1/19,6.523199081
23/1/19,6.541401863
24/1/19,6.505792141
25/1/19,6.737325191
26/1/19,7.006565094
27/1/19,7.088199139
28/1/19,6.206182003
29/1/19,6.181670189
30/1/19,6.174529076
31/1/19,6.268435955
1/2/19,6.562616825
2/2/19,6.891695023
3/2/19,6.738164902
4/2/19,7.100500107
5/2/19,7.819809914
6/2/19,8.086174011
7/2/19,7.730325222
8/2/19,8.575567245
9/2/19,8.871356964
10/2/19,9.211540222
11/2/19,9.551809311
12/2/19,9.341780663
13/2/19,8.941073418
14/2/19,8.782048225
15/2/19,9.273832321
16/2/19,9.129250526
17/2/19,9.216046333
18/2/19,9.634435654
19/2/19,10.56307793
20/2/19,10.96605587
21/2/19,10.49289227
22/2/19,10.83711529
23/2/19,10.78180122
24/2/19,10.11309338
25/2/19,9.842012405
26/2/19,9.521595001
27/2/19,9.899131775
28/2/19,10.36517811
1/3/19,11.39321709
2/3/19,11.8697443
3/3/19,11.53790283
4/3/19,11.54594517
5/3/19,13.8119669
6/3/19,14.51794624
7/3/19,15.14588642
8/3/19,14.36693573
9/3/19,14.56587887
10/3/19,14.49443913
11/3/19,14.51441383
12/3/19,15.40613079
13/3/19,15.11512375
14/3/19,15.05110359
15/3/19,15.07710171
16/3/19,16.11901093
17/3/19,15.76114559
18/3/19,15.6820116
19/3/19,15.69359493
20/3/19,15.28002262
21/3/19,14.51739311
22/3/19,15.26642418
23/3/19,15.23599529
24/3/19,17.28535652
25/3/19,16.84100723
26/3/19,16.33566475
27/3/19,16.78134346
28/3/19,16.80533028
29/3/19,16.51014137
30/3/19,16.93221283
31/3/19,17.40167046
1/4/19,17.9505024
2/4/19,19.78978348
3/4/19,18.7530632
4/4/19,19.14268875
5/4/19,19.45346642
6/4/19,19.1156292
7/4/19,19.11027145
8/4/19,18.11370277
9/4/19,18.43505287
10/4/19,18.24857903
11/4/19,17.70047951
12/4/19,18.43427086
13/4/19,18.71979713
14/4/19,19.49201965
15/4/19,19.40242577
16/4/19,19.82745552
17/4/19,19.60334969
18/4/19,22.03847885
19/4/19,24.47528076
20/4/19,25.00752831
21/4/19,24.19382858
22/4/19,23.90810966
23/4/19,22.87626076
24/4/19,23.12906837
25/4/19,22.24310684
26/4/19,22.86942863
27/4/19,22.34158707
28/4/19,22.89933968
29/4/19,21.70506668
30/4/19,22.12783623
1/5/19,21.95362091
2/5/19,23.59193039
3/5/19,23.74962807
4/5/19,22.88483238
5/5/19,23.01995277
6/5/19,22.20663452
7/5/19,20.86417961
8/5/19,20.75267601
9/5/19,18.82835579
10/5/19,19.59810829
11/5/19,21.04944229
12/5/19,20.83029747
13/5/19,23.81102753
14/5/19,23.62641907
15/5/19,26.89493942
16/5/19,26.32580566
17/5/19,25.68257141
18/5/19,28.39679337
19/5/19,29.4128437
20/5/19,29.3053875
21/5/19,32.00737762
22/5/19,31.42204285
23/5/19,31.51573563
24/5/19,33.84139252
25/5/19,35.05310059
26/5/19,34.10485077
27/5/19,33.68067932
28/5/19,33.36094666
29/5/19,33.74435425
30/5/19,32.29106522
31/5/19,32.74816513
1/6/19,33.01364899
2/6/19,33.17404938
3/6/19,31.39195633
4/6/19,29.38062477
5/6/19,31.00626373
6/6/19,31.48010445
7/6/19,31.58748245
8/6/19,32.06632233
9/6/19,30.55828667
10/6/19,32.06472778
11/6/19,32.26265717
12/6/19,34.68638611
13/6/19,35.1431427
14/6/19,33.07638168
15/6/19,32.82586288
16/6/19,32.40272522
17/6/19,33.9178772
18/6/19,34.33950806
19/6/19,35.28719711
20/6/19,36.72606277
21/6/19,38.81591797
22/6/19,37.7997551
23/6/19,37.13472748
24/6/19,37.43363953
25/6/19,36.00828934
26/6/19,35.69831085
27/6/19,33.82358932
28/6/19,34.54973984
29/6/19,35.36010742
30/6/19,32.44248199
1/7/19,32.92229843
2/7/19,32.00923538
3/7/19,32.66749954
4/7/19,32.89332581
5/7/19,32.71316528
6/7/19,32.53094101
7/7/19,33.24106216
8/7/19,33.46968079
9/7/19,32.70764923
10/7/19,31.47737694
11/7/19,29.64197159
12/7/19,31.69433022
13/7/19,31.50693321
14/7/19,28.92428207
15/7/19,28.39344788
16/7/19,25.52500916
17/7/19,27.21960068
18/7/19,28.92281151
19/7/19,29.07839394
20/7/19,30.87224388
21/7/19,30.51954269
22/7/19,30.63458633
23/7/19,29.58519554
24/7/19,29.16371727
25/7/19,29.00243187
26/7/19,28.97918892
27/7/19,27.88562584
28/7/19,27.83517075
29/7/19,27.20327187
30/7/19,26.94230461
31/7/19,27.64455795
1/8/19,28.77327347
2/8/19,28.03848267
3/8/19,27.88986015
4/8/19,27.55616188
5/8/19,28.01187897
6/8/19,27.63808823
7/8/19,29.35436821
8/8/19,30.83284569
9/8/19,29.96147346
10/8/19,29.68185806
11/8/19,30.05725479
12/8/19,30.16688156
13/8/19,29.46627808
14/8/19,27.10558128
15/8/19,28.04344749
16/8/19,27.6445713
17/8/19,27.48052216
18/8/19,27.93244553
19/8/19,28.80900383
20/8/19,28.16749001
21/8/19,26.99371529
22/8/19,27.08919144
23/8/19,27.17053032
24/8/19,26.49566269
25/8/19,26.13184738
26/8/19,26.10832977
27/8/19,25.6889782
28/8/19,23.70286751
29/8/19,21.88960648
30/8/19,22.21885681
31/8/19,21.26591492
1/9/19,21.56867027
2/9/19,22.76713371
3/9/19,22.51453972
4/9/19,21.79630852
5/9/19,22.76109886
6/9/19,22.15314865
7/9/19,22.5489769
8/9/19,22.56168938
9/9/19,22.28738976
10/9/19,21.91114426
11/9/19,20.8993206
12/9/19,20.92227745
13/9/19,20.88746643
14/9/19,21.0715847
15/9/19,20.5989399
16/9/19,20.39851189
17/9/19,21.00536728
18/9/19,22.25544357
19/9/19,21.61460114
20/9/19,21.37147141
21/9/19,21.08218002
22/9/19,20.52555847
23/9/19,19.48547745
24/9/19,16.0676899
25/9/19,16.25837326
26/9/19,15.45980835
27/9/19,15.79026318
28/9/19,15.85141945
29/9/19,15.30510044
30/9/19,15.86267471
1/10/19,15.90321064
2/10/19,15.95004845
3/10/19,15.72675991
4/10/19,15.7551136
5/10/19,15.72358036
6/10/19,15.34897995
7/10/19,16.13434601
8/10/19,16.10819244
9/10/19,17.80657959
10/10/19,17.57115364
11/10/19,16.70953178
12/10/19,17.27790642
13/10/19,18.30802536
14/10/19,18.45947838
15/10/19,18.54465294
16/10/19,17.84004974
17/10/19,18.57026863
18/10/19,18.25419235
19/10/19,18.28854561
20/10/19,18.43792343
21/10/19,18.30554962
22/10/19,18.19560242
23/10/19,16.71117401
24/10/19,16.89157295
25/10/19,18.61605835
26/10/19,18.88970375
27/10/19,19.3456459
28/10/19,19.75831985
29/10/19,20.47710609
30/10/19,20.0869503
31/10/19,20.0002327
1/11/19,20.02150154
2/11/19,20.26699448
3/11/19,20.20604515
4/11/19,20.7379818
5/11/19,20.72467422
6/11/19,20.81792259
7/11/19,20.64693642
8/11/19,19.69077301
9/11/19,19.73544693
10/11/19,20.48175812
11/11/19,20.13314056
12/11/19,20.85744667
13/11/19,21.25043106
14/11/19,21.26469994
15/11/19,20.31622505
16/11/19,20.28265381
17/11/19,20.26079369
18/11/19,19.31686974
19/11/19,18.70329857
20/11/19,18.17227364
21/11/19,16.84021759
22/11/19,15.58170319
23/11/19,16.41950035
24/11/19,15.27876472
25/11/19,15.26736355
26/11/19,15.52725506
27/11/19,16.09828758
28/11/19,15.68320656
29/11/19,16.27330399
30/11/19,15.71595097
1/12/19,15.49633598
2/12/19,15.19185829
3/12/19,15.30955601
4/12/19,15.2799778
5/12/19,15.76283932
6/12/19,15.71129894
7/12/19,15.66708565
8/12/19,15.67452335
9/12/19,15.44853878
10/12/19,14.95886993
11/12/19,14.82455063
12/12/19,14.81816673
13/12/19,14.87874413
14/12/19,14.50501537
15/12/19,14.49044609
16/12/19,13.55878639
17/12/19,12.38694096
18/12/19,13.5352602
19/12/19,13.44577885
20/12/19,13.57077885
21/12/19,13.3806591
22/12/19,13.83588123
23/12/19,13.36903381
24/12/19,13.44457054
25/12/19,13.17483902
26/12/19,13.20863628
27/12/19,13.36271954
28/12/19,13.70541668
29/12/19,14.15004539
30/12/19,13.94744205
31/12/19,13.72764206
1/1/20,13.6890831
2/1/20,13.02701092
3/1/20,13.66045189
4/1/20,13.89151192
5/1/20,14.11101913
6/1/20,14.95780754
7/1/20,15.00924969
8/1/20,14.60293388
9/1/20,14.4983139
10/1/20,15.02582645
11/1/20,14.94632816
12/1/20,15.32208347
13/1/20,15.22727203
14/1/20,16.62612152
15/1/20,17.65481186
16/1/20,17.07694626
17/1/20,18.13519859
18/1/20,17.8239193
19/1/20,17.36925316
20/1/20,17.32527542
21/1/20,18.12766647
22/1/20,17.79836082
23/1/20,17.02140427
24/1/20,17.04740906
25/1/20,16.97610664
26/1/20,17.43863297
27/1/20,17.6913414
28/1/20,18.11513519
29/1/20,17.91277695
30/1/20,18.59040833
31/1/20,18.21097946
1/2/20,18.21832085
2/2/20,18.44818497
3/2/20,18.4627552
4/2/20,18.17736626
5/2/20,19.21504974
6/2/20,20.59526253
7/2/20,22.06225777
8/2/20,21.7824192
9/2/20,24.30856133
10/2/20,25.21831512
11/2/20,25.63740349
12/2/20,26.46676254
13/2/20,25.44009972
14/2/20,26.29695892
15/2/20,24.14965057
16/2/20,23.4663887
17/2/20,23.55137825
18/2/20,24.05817795
19/2/20,22.33351135
20/2/20,22.22914696
21/2/20,22.1848774
22/2/20,21.96848106
23/2/20,22.82887077
24/2/20,22.04412651
25/2/20,20.34247017
26/2/20,18.79913139
27/2/20,19.12256813
28/2/20,18.85483742
29/2/20,19.58409119
1/3/20,18.96323204
2/3/20,19.81406403
3/3/20,19.63718987
4/3/20,19.95918846
5/3/20,20.80203056
6/3/20,21.28838921
7/3/20,20.17956734
8/3/20,16.97406578
9/3/20,16.57074356
10/3/20,16.87565422
11/3/20,16.52483368
12/3/20,9.600166321
13/3/20,10.8330574
14/3/20,10.14044857
15/3/20,10.43601799
16/3/20,9.386050224
17/3/20,10.07717514
18/3/20,10.11913681
19/3/20,12.2796402
20/3/20,11.87586689
21/3/20,12.05799103
22/3/20,11.15822792
23/3/20,12.11771488
24/3/20,12.40122032
25/3/20,12.32429981
26/3/20,13.21761131
27/3/20,12.52325726
28/3/20,12.19311333
29/3/20,11.44122124
30/3/20,12.2868433
31/3/20,12.58160591
1/4/20,12.7416029
2/4/20,13.06663895
3/4/20,13.37300777
4/4/20,13.82452774
5/4/20,13.7341156
6/4/20,15.08452129
7/4/20,14.68154716
8/4/20,15.05607605
9/4/20,15.06260395
10/4/20,13.7377243
11/4/20,13.80428791
12/4/20,14.37511063
13/4/20,15.03442669
14/4/20,15.52507591
15/4/20,14.59392738
16/4/20,15.70273018
18/4/20,16.59317207
19/4/20,16.13993263
20/4/20,15.08540344
21/4/20,15.2057724
22/4/20,15.69316006
23/4/20,16.00620842
24/4/20,16.01641846
25/4/20,16.30541801
26/4/20,16.38376808
27/4/20,16.46321487
28/4/20,16.44428635
29/4/20,17.49377441
30/4/20,17.0339756
1/5/20,17.5649929
2/5/20,17.58490372
3/5/20,17.1262989
4/5/20,17.10075569
5/5/20,16.91977501
6/5/20,16.65704536
7/5/20,17.01319885
8/5/20,17.24147606
9/5/20,16.93596077
10/5/20,15.2956686
11/5/20,15.09754467
12/5/20,15.74105358
13/5/20,16.13887787
14/5/20,16.35779953
15/5/20,15.75437355
16/5/20,16.0517807
17/5/20,16.31464577
18/5/20,16.6362648
19/5/20,17.15466309
20/5/20,16.88802528
21/5/20,16.12238121
22/5/20,16.63959312
23/5/20,16.58819389
24/5/20,16.08343887
25/5/20,16.40090752
26/5/20,16.2125473
27/5/20,16.49328423
28/5/20,17.05933952
29/5/20,17.04162979
30/5/20,17.74341774
31/5/20,17.04047203
1/6/20,17.91494179
2/6/20,17.23930359
3/6/20,17.54540443
4/6/20,17.5658741
5/6/20,17.68878555
6/6/20,17.53593445
7/6/20,17.44703484
8/6/20,17.39303017
9/6/20,17.43537712
10/6/20,17.41046715
11/6/20,16.30892563
12/6/20,16.66913986
13/6/20,16.82373428
14/6/20,16.65624237
15/6/20,16.38480186
16/6/20,16.42195702
17/6/20,16.40254211
18/6/20,16.20858955
19/6/20,15.90708637
20/6/20,16.04755974
21/6/20,16.00122643
22/6/20,16.47528839
23/6/20,16.42256737
24/6/20,16.02675819
25/6/20,15.92270947
26/6/20,15.74922371
27/6/20,15.1852541
28/6/20,15.42008877
29/6/20,15.50523186
30/6/20,15.41358185
1/7/20,15.82946014
2/7/20,15.5384903
3/7/20,15.29196167
4/7/20,15.55298138
5/7/20,15.48022556
6/7/20,16.2967701
7/7/20,16.77022552
8/7/20,17.22765732
9/7/20,16.88486862
10/7/20,17.26125145
11/7/20,17.62217903
12/7/20,18.23654556
13/7/20,18.40956306
14/7/20,18.08290863
15/7/20,17.59121513
16/7/20,17.1438427
17/7/20,17.08497429
18/7/20,17.12671089
19/7/20,17.95577812
20/7/20,17.48470879
21/7/20,17.71540833
22/7/20,18.0919075
23/7/20,18.67329597
24/7/20,19.1529007
25/7/20,19.7764225
26/7/20,19.5210247
27/7/20,19.6203289
28/7/20,20.17354774
29/7/20,19.89558983
30/7/20,20.01273537
31/7/20,20.66814613
1/8/20,21.53043175
2/8/20,20.94488716
3/8/20,22.05501175
4/8/20,22.28258514
5/8/20,23.33621788
6/8/20,22.70766068
7/8/20,22.31154633
8/8/20,22.87811852
9/8/20,22.47553635
10/8/20,22.61379623
11/8/20,21.25694466
12/8/20,21.75144958
13/8/20,22.07554436
14/8/20,23.06979179
15/8/20,23.0217514
16/8/20,23.49710274
17/8/20,23.51010323
18/8/20,23.06718063
19/8/20,22.31039619
20/8/20,23.09257507
21/8/20,22.12899399
22/8/20,22.23982048
23/8/20,21.87084198
24/8/20,22.60585213
25/8/20,21.47536659
26/8/20,22.2773056
27/8/20,23.08075333
28/8/20,23.13381195
29/8/20,23.01127243
30/8/20,23.64491463
31/8/20,23.19305038
1/9/20,24.82209587
2/9/20,24.69036293
3/9/20,20.6198864
4/9/20,21.05610657
5/9/20,19.4787674
6/9/20,23.19066238
7/9/20,22.39330673
8/9/20,23.19024849
9/9/20,24.5302906
10/9/20,24.55988884
11/9/20,25.45141411
12/9/20,28.5298481
13/9/20,31.05862999
14/9/20,31.17864227
15/9/20,27.20239067
16/9/20,27.96459389
17/9/20,26.99312973
18/9/20,27.39948082
19/9/20,27.25111198
20/9/20,26.39213371
21/9/20,23.26787949
22/9/20,24.10074043
23/9/20,22.87267876
24/9/20,24.62203407
25/9/20,24.67837906
26/9/20,26.23844147
27/9/20,26.23986626
28/9/20,26.98469353
29/9/20,28.85282516
30/9/20,29.33098221
1/10/20,27.47075462
2/10/20,27.32098007
3/10/20,28.2718544
4/10/20,29.06427383
5/10/20,28.65879822
6/10/20,27.76723671
7/10/20,27.75889587
8/10/20,27.74929619
10/10/20,28.31248665
11/10/20,28.55558014
14/10/20,30.91211891
15/10/20,31.29586411
16/10/20,29.99489975
17/10/20,30.2482357
18/10/20,30.65952301
19/10/20,29.9250679
20/10/20,28.80344391
21/10/20,29.77235413
22/10/20,30.65819168
23/10/20,30.63396072
24/10/20,30.58882141
25/10/20,30.10754013
26/10/20,31.15456009
27/10/20,31.63872147
28/10/20,30.36350632
29/10/20,29.8424778
30/10/20,28.50841141
31/10/20,28.43121529
1/11/20,28.46156502
2/11/20,27.88393021
3/11/20,26.85704994
4/11/20,26.93151474
5/11/20,27.67585945
6/11/20,29.01799965
7/11/20,27.73809433
8/11/20,28.30511665
9/11/20,28.01802063
10/11/20,28.19334221
11/11/20,27.95617867
12/11/20,27.61480713
13/11/20,28.18217278
14/11/20,27.9362011
15/11/20,27.62103081
16/11/20,28.0641098
17/11/20,28.53058052
18/11/20,28.07616234
19/11/20,28.09410477
20/11/20,28.89199638
21/11/20,30.39129066
22/11/20,29.92507172
23/11/20,30.96536827
24/11/20,33.80315018
25/11/20,31.34296036
26/11/20,28.204916
27/11/20,28.4751873
28/11/20,29.14391136
29/11/20,30.1176033
30/11/20,31.39278603
1/12/20,30.10830307
2/12/20,30.29736137
3/12/20,30.70442963
4/12/20,29.0722084
5/12/20,29.72948837
6/12/20,29.54080391
7/12/20,29.37813568
8/12/20,27.63630676
9/12/20,28.12930489
10/12/20,27.69618988
11/12/20,27.36100388
12/12/20,28.1644516
13/12/20,29.1016922
