Date,Price
23/5/18,119.314003
24/5/18,122.612999
25/5/18,119.4420013
26/5/18,118.2770004
27/5/18,117.9919968
28/5/18,111.5979996
29/5/18,119.5680008
30/5/18,117.5329971
31/5/18,118.0739975
1/6/18,119.9150009
2/6/18,123.3069992
3/6/18,125.5
4/6/18,119.9029999
5/6/18,121.7009964
6/6/18,121.1829987
7/6/18,121.4260025
8/6/18,120.0839996
9/6/18,117.7409973
10/6/18,107.0439987
11/6/18,107.5159988
12/6/18,100.7519989
13/6/18,94.07559967
14/6/18,101.1539993
15/6/18,96.6760025
16/6/18,97.57700348
17/6/18,96.1026001
18/6/18,98.81900024
19/6/18,98.83769989
20/6/18,97.99349976
21/6/18,96.92549896
22/6/18,85.07589722
23/6/18,82.60369873
24/6/18,80.77709961
25/6/18,81.83339691
26/6/18,76.86669922
27/6/18,80.65969849
28/6/18,74.92980194
29/6/18,78.76889801
30/6/18,81.37400055
1/7/18,80.24289703
2/7/18,85.25710297
3/7/18,85.1013031
4/7/18,85.4940033
5/7/18,83.76000214
6/7/18,83.37809753
7/7/18,86.20189667
8/7/18,82.39600372
9/7/18,80.85759735
10/7/18,76.08350372
11/7/18,78.69989777
12/7/18,76.80860138
13/7/18,76.94249725
14/7/18,76.72239685
15/7/18,78.93900299
16/7/18,84.59590149
17/7/18,89.80609894
18/7/18,86.96209717
19/7/18,86.66770172
20/7/18,82.75460052
21/7/18,84.46389771
22/7/18,83.15619659
23/7/18,82.43319702
24/7/18,89.28520203
25/7/18,86.28170013
26/7/18,84.02749634
27/7/18,84.46360016
28/7/18,83.62400055
29/7/18,84.08409882
30/7/18,82.84989929
31/7/18,79.70230103
1/8/18,77.85559845
2/8/18,76.13880157
3/8/18,77.53549957
4/8/18,73.19869995
5/8/18,74.58940125
6/8/18,73.88829803
7/8/18,68.17030334
8/8/18,62.49039841
9/8/18,63.98080063
10/8/18,59.39400101
11/8/18,58.35910034
12/8/18,59.3280983
13/8/18,56.84820175
14/8/18,54.55939865
15/8/18,54.50040054
16/8/18,55.36190033
17/8/18,61.51440048
18/8/18,57.27569962
19/8/18,57.93899918
20/8/18,53.99620056
21/8/18,56.35020065
22/8/18,55.3185997
23/8/18,57.54339981
24/8/18,57.92979813
25/8/18,57.90790176
